record_kind,source_identity,source_is_general,source_is_special,source_sexual_intent,source_review_status,source_rule_id,source_evidence,runtime_identity,runtime_backing_count,runtime_is_general,runtime_is_special,general_canonicals,special_ids,special_tags,chosen_canonical_tags,collapse_group_size,semantic_classes,review_statuses,membership_status,reconciliation_status
SOURCE_AUTHORITY,kyoudaidon_(sex),NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_V47,full human review of fixed V47 candidate set,kyoudaidon,2,YES,YES,kyoudaidon,1540,kyoudaidon (sex),kyoudaidon,2,NON_SEXUAL|SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,lactation,YES,YES,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_V98,full semantic review of fixed V98 candidate set,lactation,3,YES,YES,lactation,2194|2668,lactation|milk breasts,lactation,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,large_nipples,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_ANATOMY_V28,full human review of all 170 Special-only anatomy candidates; breastfeeding/general-care anatomy remains CONTEXTUAL rather than NON_SEXUAL-only,huge_nipples,3,YES,YES,huge_nipples,1352|740,huge nipples|large nipples,huge_nipples,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,leaf_censor,YES,NO,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V86,full semantic review of fixed V86 candidate set,leaf_censor,2,YES,YES,leaf_censor,1541,leaf on nipple,leaf_censor,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,leaf_on_nipple,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_ANATOMY_V28,full human review of all 170 Special-only anatomy candidates; breastfeeding/general-care anatomy remains CONTEXTUAL rather than NON_SEXUAL-only,leaf_censor,2,YES,YES,leaf_censor,1541,leaf on nipple,leaf_censor,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,loli,YES,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_V61,full semantic review of fixed V61 candidate set,loli,3,YES,YES,loli,1576|722,loli|rori,loli,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,male_cleavage,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_EXPOSURE_V30,"full human review of all 78 Special-only exposure candidates; generic nudity/underwear descriptors remain CONTEXTUAL, active fetishized exposure is SEXUAL",pectoral_cleavage,3,YES,YES,pectoral_cleavage,2544|2545,cleavage (male)|male cleavage,pectoral_cleavage,3,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,male_symbol_penetrating_female_symbol,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21_2,full manual concept review of 70 explicit sexual Special-only residual identities; fixed review artifact,interlocked_mars_and_venus_symbols,3,YES,YES,interlocked_mars_and_venus_symbols,1480|1481,male symbol penetrating female symbol|mars symbol penetrating venus symbol,interlocked_mars_and_venus_symbols,3,NON_SEXUAL|SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,male_underwear_peek,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V40,full human review from V40 fixed candidate set,male_underwear_peek,3,YES,YES,male_underwear_peek,2524|2729,male underwear peek|underwear peek (male),male_underwear_peek,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,mamono_with_mamono,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_V116,full semantic review of fixed V116 candidate set,mamono_with_mamono,2,YES,YES,mamono_with_mamono,1503,monster people sex,mamono_with_mamono,2,NON_SEXUAL|SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,manko,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21_1,full manual review of 151 Special-only v21.1 candidates; explicit sexual act/fetish/device/content concept,pussy,5,YES,YES,pussy,1248|1249|1574|509,manko|pussy|vagina|vulva,pussy,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,mars_symbol_penetrating_venus_symbol,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21_2,full manual concept review of 70 explicit sexual Special-only residual identities; fixed review artifact,interlocked_mars_and_venus_symbols,3,YES,YES,interlocked_mars_and_venus_symbols,1480|1481,male symbol penetrating female symbol|mars symbol penetrating venus symbol,interlocked_mars_and_venus_symbols,3,NON_SEXUAL|SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,mesugaki,YES,NO,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_V116,full semantic review of fixed V116 candidate set,mesugaki,2,YES,YES,mesugaki,2695,bitch brat,mesugaki,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,milk_breasts,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_ANATOMY_V28,full human review of all 170 Special-only anatomy candidates; breastfeeding/general-care anatomy remains CONTEXTUAL rather than NON_SEXUAL-only,lactation,3,YES,YES,lactation,2194|2668,lactation|milk breasts,lactation,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,mind_control,YES,YES,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_V59,full semantic review of fixed V59 candidate set,mind_control,3,YES,YES,mind_control,2322|2552,brainwashing|mind control,mind_control,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,money_in_cleavage,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_EXPOSURE_V30,"full human review of all 78 Special-only exposure candidates; generic nudity/underwear descriptors remain CONTEXTUAL, active fetishized exposure is SEXUAL",tucked_money,2,YES,YES,tucked_money,2602,money in cleavage,tucked_money,2,CONTEXTUAL|NON_SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,monster_people_sex,NO,YES,SEXUAL,AUTO_HIGH_CONF,AUTO_SEXUAL_EXPLICIT_SPECIAL_LEXEMES_V2,PILOT_23_23+HOLDOUT_80_80,mamono_with_mamono,2,YES,YES,mamono_with_mamono,1503,monster people sex,mamono_with_mamono,2,NON_SEXUAL|SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,multi_cock,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21,full human review of 96 explicit sexual Special-only identities; fixed review artifact,extra_penises,3,YES,YES,extra_penises,1452|589,extra penises|multi cock,extra_penises,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,mutual_rape,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_V47,full human review of fixed V47 candidate set,forced_partners,2,YES,YES,forced_partners,1505,mutual rape,forced_partners,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,need_to_pee,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,have_to_pee,3,YES,YES,have_to_pee,1979|2575,have to pee|need to pee,have_to_pee,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,nipple_censor,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_ANATOMY_V28,full human review of all 170 Special-only anatomy candidates; breastfeeding/general-care anatomy remains CONTEXTUAL rather than NON_SEXUAL-only,censored_nipples,3,YES,YES,censored_nipples,1378|748,censored nipples|nipple censor,censored_nipples,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,nipple_indents,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V41,full human review from V41 fixed candidate set,nipple_indents,3,YES,YES,nipple_indents,1407|762,innie nipples|nipple indents,nipple_indents,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,nipple_pain,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_ANATOMY_V28,full human review of all 170 Special-only anatomy candidates; breastfeeding/general-care anatomy remains CONTEXTUAL rather than NON_SEXUAL-only,nipple_torture,3,YES,YES,nipple_torture,2610|420,nipple pain|nipple torture,nipple_torture,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,nipple_ring,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_ANATOMY_V28,full human review of all 170 Special-only anatomy candidates; breastfeeding/general-care anatomy remains CONTEXTUAL rather than NON_SEXUAL-only,nipple_rings,3,YES,YES,nipple_rings,1369|744,nipple ring|nipple rings,nipple_rings,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,nipple_rings,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,,PILOT_700:chunk_003_review_v1.csv,nipple_rings,3,YES,YES,nipple_rings,1369|744,nipple ring|nipple rings,nipple_rings,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,nipple_torture,YES,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_V94,full semantic review of fixed V94 candidate set,nipple_torture,3,YES,YES,nipple_torture,2610|420,nipple pain|nipple torture,nipple_torture,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,no_briefs,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,no_male_underwear,5,YES,YES,no_male_underwear,2125|2525|2731|2732,no briefs|no male underwear|no underwear|no underwear (male),no_male_underwear,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,no_male_underwear,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V40,full human review from V40 fixed candidate set,no_male_underwear,5,YES,YES,no_male_underwear,2125|2525|2731|2732,no briefs|no male underwear|no underwear|no underwear (male),no_male_underwear,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,no_panties,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,,PILOT_700:chunk_003_review_v1.csv,no_panties,3,YES,YES,no_panties,2111|2124,no panties|nopan,no_panties,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,no_underwear,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPOSURE_V30,"full human review of all 78 Special-only exposure candidates; generic nudity/underwear descriptors remain CONTEXTUAL, active fetishized exposure is SEXUAL",no_male_underwear,5,YES,YES,no_male_underwear,2125|2525|2731|2732,no briefs|no male underwear|no underwear|no underwear (male),no_male_underwear,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,no_underwear_(male),NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPOSURE_V30,"full human review of all 78 Special-only exposure candidates; generic nudity/underwear descriptors remain CONTEXTUAL, active fetishized exposure is SEXUAL",no_male_underwear,5,YES,YES,no_male_underwear,2125|2525|2731|2732,no briefs|no male underwear|no underwear|no underwear (male),no_male_underwear,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,nopan,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,no_panties,3,YES,YES,no_panties,2111|2124,no panties|nopan,no_panties,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,nude_female_clothed_female,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPOSURE_V30,"full human review of all 78 Special-only exposure candidates; generic nudity/underwear descriptors remain CONTEXTUAL, active fetishized exposure is SEXUAL",clothed_female_nude_female,5,YES,YES,clothed_female_nude_female,2265|2389|2567|2568,cfnf|clothed female naked female|clothed female nude female|nude female clothed female,clothed_female_nude_female,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,nude_female_clothed_male,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPOSURE_V30,"full human review of all 78 Special-only exposure candidates; generic nudity/underwear descriptors remain CONTEXTUAL, active fetishized exposure is SEXUAL",clothed_male_nude_female,5,YES,YES,clothed_male_nude_female,2267|2386|2556|2557,clothed male naked female|clothed male nude female|cmnf|nude female clothed male,clothed_male_nude_female,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,nude_male_clothed_female,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPOSURE_V30,"full human review of all 78 Special-only exposure candidates; generic nudity/underwear descriptors remain CONTEXTUAL, active fetishized exposure is SEXUAL",clothed_female_nude_male,5,YES,YES,clothed_female_nude_male,2266|2365|2535|2536,cfnm|clothed female naked male|clothed female nude male|nude male clothed female,clothed_female_nude_male,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,nude_male_clothed_male,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPOSURE_V30,"full human review of all 78 Special-only exposure candidates; generic nudity/underwear descriptors remain CONTEXTUAL, active fetishized exposure is SEXUAL",clothed_male_nude_male,5,YES,YES,clothed_male_nude_male,2268|2400|2588|2589,clothed male naked male|clothed male nude male|cmnm|nude male clothed male,clothed_male_nude_male,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,omanko_mark,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_SAFE_GENERAL_ROOTS_V2,PILOT_61_61+HOLDOUT_120_120,omanko_mark,2,YES,YES,omanko_mark,1551,pussy (symbol),omanko_mark,2,CONTEXTUAL|NON_SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,one_breast_out,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V60,full semantic review of fixed V60 candidate set,one_breast_out,3,YES,YES,one_breast_out,1727|2727,breast outside|one breast out,one_breast_out,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,open_shirt,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_V87,full semantic review of fixed V87 candidate set,open_shirt,2,YES,YES,open_shirt,2279,shirt open,open_shirt,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,oppai,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,breasts,6,YES,YES,breasts,2170|2631|2632|2633|2784,boobs|breast|breasts|oppai|tits,breasts,5,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,orgy_is_the_new_black,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21,full human review of 96 explicit sexual Special-only identities; fixed review artifact,piper_perri_surrounded_(meme),2,YES,YES,piper_perri_surrounded_(meme),1512,orgy is the new black,piper_perri_surrounded_(meme),2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,over_the_mouth_gag,YES,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_V92,full semantic review of fixed V92 candidate set,over_the_mouth_gag,3,YES,YES,over_the_mouth_gag,2514|2601,over the mouth gag|over the mouth gagged,over_the_mouth_gag,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,over_the_mouth_gagged,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V51,full human review of fixed V51 candidate set,over_the_mouth_gag,3,YES,YES,over_the_mouth_gag,2514|2601,over the mouth gag|over the mouth gagged,over_the_mouth_gag,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,over_the_nose_gag,YES,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_V92,full semantic review of fixed V92 candidate set,over_the_nose_gag,3,YES,YES,over_the_nose_gag,2515|2603,over the nose gag|over the nose gagged,over_the_nose_gag,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,over_the_nose_gagged,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V51,full human review of fixed V51 candidate set,over_the_nose_gag,3,YES,YES,over_the_nose_gag,2515|2603,over the nose gag|over the nose gagged,over_the_nose_gag,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,overflow,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V94,full semantic review of fixed V94 candidate set,cum_overflow,3,YES,YES,cum_overflow,1607|371,cum overflow|overflow,cum_overflow,2,CONTEXTUAL|SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,oviposition,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,egg_laying,2,YES,YES,egg_laying,1438,oviposition,egg_laying,2,CONTEXTUAL|NON_SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,panchira,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,pantyshot,5,YES,YES,pantyshot,1594|1595|1596|645,panchira|panty flash|panty shot|pantyshot,pantyshot,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,panty_flash,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPOSURE_V30,"full human review of all 78 Special-only exposure candidates; generic nudity/underwear descriptors remain CONTEXTUAL, active fetishized exposure is SEXUAL",pantyshot,5,YES,YES,pantyshot,1594|1595|1596|645,panchira|panty flash|panty shot|pantyshot,pantyshot,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,panty_shot,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPOSURE_V30,"full human review of all 78 Special-only exposure candidates; generic nudity/underwear descriptors remain CONTEXTUAL, active fetishized exposure is SEXUAL",pantyshot,5,YES,YES,pantyshot,1594|1595|1596|645,panchira|panty flash|panty shot|pantyshot,pantyshot,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,pantyhose_down,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,pantyhose_pull,4,YES,YES,pantyhose_pull,2239|2677|2678,pantyhose down|pantyhose pull|pantyhosepull,pantyhose_pull,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,pantyhose_pull,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_OVERLAP_CLOTHING_EXPOSURE_V39,full human review of fixed 83-row overlap clothing-exposure cluster,pantyhose_pull,4,YES,YES,pantyhose_pull,2239|2677|2678,pantyhose down|pantyhose pull|pantyhosepull,pantyhose_pull,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,pantyhose_sniffing,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPLICIT_V21_2,full manual concept review of 70 explicit sexual Special-only residual identities; fixed review artifact,smelling_pantyhose,3,YES,YES,smelling_pantyhose,2335|2726,pantyhose sniffing|smelling pantyhose,smelling_pantyhose,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,pantyhosepull,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,pantyhose_pull,4,YES,YES,pantyhose_pull,2239|2677|2678,pantyhose down|pantyhose pull|pantyhosepull,pantyhose_pull,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,pantyshot,YES,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_V104,full semantic review of fixed V104 candidate set,pantyshot,5,YES,YES,pantyshot,1594|1595|1596|645,panchira|panty flash|panty shot|pantyshot,pantyshot,4,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,pearl_thong,YES,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_V60,full semantic review of fixed V60 candidate set,pearl_thong,3,YES,YES,pearl_thong,2115|2709,beaded panties|pearl thong,pearl_thong,2,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,pectoral_cleavage,YES,NO,NON_SEXUAL,HUMAN_REVIEWED,HUMAN_NON_SEXUAL_V103,full semantic review of fixed V103 candidate set,pectoral_cleavage,3,YES,YES,pectoral_cleavage,2544|2545,cleavage (male)|male cleavage,pectoral_cleavage,3,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,pee_drink,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,drinking_pee,4,YES,YES,drinking_pee,1977|2613|2719,drinking pee|pee drink|urophagia,drinking_pee,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,pee_tube,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,catheter,3,YES,YES,catheter,1510|207,catheter|pee tube,catheter,2,CONTEXTUAL|NON_SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,peeing_panties,NO,YES,SEXUAL,HUMAN_REVIEWED,HUMAN_SEXUAL_SPECIAL_EXPOSURE_V30,"full human review of all 78 Special-only exposure candidates; generic nudity/underwear descriptors remain CONTEXTUAL, active fetishized exposure is SEXUAL",peeing_self,4,YES,YES,peeing_self,1982|2565|2566,peeing panties|peeing pants|peeing self,peeing_self,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,peeing_pants,NO,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_SPECIAL_NONE_V37,full human review of fixed 257-row Special-only family-none lex-NONE source; ambiguous 17 rows retained UNCLASSIFIED,peeing_self,4,YES,YES,peeing_self,1982|2565|2566,peeing panties|peeing pants|peeing self,peeing_self,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,peeing_self,YES,YES,CONTEXTUAL,HUMAN_REVIEWED,HUMAN_CONTEXTUAL_V55,full semantic review of fixed V55 candidate set,peeing_self,4,YES,YES,peeing_self,1982|2565|2566,peeing panties|peeing pants|peeing self,peeing_self,3,CONTEXTUAL|SEXUAL,HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
SOURCE_AUTHORITY,pelvic_curtain,YES,NO,NON_SEXUAL,AUTO_HIGH_CONF,AUTO_NONSEX_CLOTHING_V12_7,clothing v12.7 final clean set; iterative adversarial boundary refinement; fresh v12.7 holdout 120/120 NON_SEXUAL,pelvic_curtain,2,YES,YES,pelvic_curtain,1285,pussy veil,pelvic_curtain,2,NON_SEXUAL|SEXUAL,AUTO_HIGH_CONF|HUMAN_REVIEWED,MATCH,SEMANTIC_CONFLICT
