row_id,canonical_tag,post_count,display_ja,search_ja,audit_bucket,risk_flags,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-050744,taka-michi,294,たかみち,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-050763,komatsuzaki_rui,293,小松崎類,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-050860,nana_kagura,290,ななかぐら,カグラナナ,ACCEPTED_RISK,DISPLAY_MISSING_FROM_SEARCH | NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-051168,monokubo,281,もの久保,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-051267,ponkan_8,279,ぽんかん⑧,ぽんかん8,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-051764,nyoijizai,265,如意自在,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-052177,yoshida_seiji,256,吉田誠治,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-052320,dowman_sayman,252,道満晴明,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-052506,kubo_tite,248,久保帯人,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-053233,suzuragi_karin,234,鈴羅木かりん,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-053246,annindoufu_(oicon),233,杏仁豆腐,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-053407,fukudahda,230,フクダーダ,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-053442,tsukasa_jun,230,司淳,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-053568,yoshinari_you,228,吉成曜,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-053579,ebira,227,えびら,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-053583,fuyuno_haruaki,227,ふゆの春秋,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-053664,seo_kouji,226,瀬尾公治,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-053914,amano_kozue,221,天野こずえ,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-054044,arai_sumiko,219,新井すみこ,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-054195,mikami_mika,217,三上ミカ,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-054200,nagimiso,217,なぎみそ,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-054216,sumeragi_hamao,217,皇ハマオ,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-054223,tsuchibayashi_makoto,217,土林誠,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-054448,ogura_eisuke,213,おぐらえいすけ,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-054533,yoshida_akihiko,212,吉田明彦,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-054585,ninomae_ina'nis_(artist),211,一伊那尓栖,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-054622,iizuka_haruko,210,飯塚晴子,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-054731,shirahama_kamome,209,白浜鴎,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-054771,katsurai_yoshiaki,208,桂井よしあき,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-055006,kobayashi_hiyoko,205,こばやしひよこ,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-055222,mino_tarou,202,箕星太朗,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-055292,komowata_haruka,201,こもわた遙華,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-055523,morisawa_haruyuki,198,森沢晴行,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-055860,kazama_raita,193,風間雷太,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-055952,nomura_tetsuya,192,野村哲也,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-056051,ukami,191,うかみ,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-056296,suzunosuke_(sagula),188,鈴ノ助,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-056361,nishigori_atsushi,187,錦織敦史,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-056671,afuro,183,あｆろ,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-056774,kakifly,182,かきふらい,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-057221,hiwatari_rin,177,樋渡りん,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-057256,robina,177,ろび～な,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-057373,barasui,175,ばらスィー,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-057398,katoki_hajime,175,カトキハジメ,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-057401,kobayashi_ritz,175,小林立,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-057414,nanaka_mai,175,ななかまい,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-057559,yuuki_nobuteru,174,結城信輝,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-057618,nekonyan,173,ねこにゃん,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-057749,shindol,172,新堂エル,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-058019,kawasaki_tadataka,169,川崎直孝,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-058189,watashiya_kaworu,168,私屋カヲル,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-058200,aida_yuu,167,相田裕,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-058334,kayura_yuka,166,かゆらゆか,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-058551,kajiyama_hiroshi,164,梶山浩,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-059118,munyuu,159,むにゅう,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-059597,tanemura_arina,155,種村有菜,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-059651,imaishi_hiroyuki,154,今石洋之,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-059882,fuse_ryuuta,152,布施龍太,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-059917,kikuchi_michitaka,152,菊池通隆,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-060073,sanazura_hiroyuki,151,さなづらひろゆき,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-060082,tadano_kazuko,151,只野和子,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-060213,yahiro_pochi,150,八尋ぽち,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-060479,tamura_satomi,148,田村里美,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
I70-060549,inoue_yoshihisa,147,井上よしひさ,,ACCEPTED_RISK,NO_SOURCE_JA_EVIDENCE_OVERLAP | ARTIST_JA_DISPLAY_UNSUPPORTED_BY_SOURCE,NEEDS_EXTERNAL_CHECK,,,ARTIST_JA_READING_UNSUPPORTED,MEDIUM,canonical_tag + current display + preserved source evidence,Artist名の日本語表記は誤読リスクが高いため自動修正しない。一次寄り根拠で確認する。,PROPOSED
