row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-006226,ade_(agent_bunny)_(nikke),500,エード：エージェントバニー,エード：エージェントバニー,日本語衣装名の追加確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-006227,alca_(wakatanka4),500,アルカンダ,アルカンダ,日本語公式表記の追加確認が必要,FIX_DISPLAY,アルカンダ（wakatanka4）,,REVIEW_STRONG_LABEL_ADD_CANONICAL_CONTEXT,HIGH,exact strong Japanese display + canonical disambiguator,強い日本語表示は維持し、欠けている識別文脈のみcanonicalから付与。,PROPOSED
I70-006232,tsukada_satoru,500,塚田悟,塚田悟,日本語公式表記の追加確認が必要,NEEDS_EXTERNAL_CHECK,,,REVIEW_HIGH_IMPACT_UNRESOLVED_EVIDENCE,MEDIUM,no trusted family-base resolution; post_count >= 500,高影響かつ日本語表示の確証不足。破棄・断定せず外部確認。,PROPOSED
I70-006234,agnes_tachyon_(casual)_(umamusume),499,アグネスタキオン（私服）,アグネスタキオン（私服）,日本語表示名・表記の確定に追加確認が必要,FIX_BOTH,アグネスタキオン（ウマ娘）（casual）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_FIX_SEARCH; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-006235,baobhan_sith_(second_ascension)_(fate),499,バーヴァン・シー（第二再臨）,バーヴァン・シー（第二再臨）,日本語表示名・表記の確定に追加確認が必要,FIX_BOTH,バーヴァン・シー（Fate）（second ascension）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_FIX_SEARCH; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-006253,wolf_(league),497,ウルフ,ウルフ | ウルフ（リーグ・オブ・レジェンド）,日本語公式表記の追加確認が必要,FIX_BOTH,wolf (league),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-006254,yu_mei-ren_(second_ascension)_(fate),497,虞美人（第二再臨）,虞美人（第二再臨）,日本語表示名・表記の確定に追加確認が必要,FIX_BOTH,yu mei-ren (second ascension) (fate),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-006260,nyto_(girls'_frontline),496,ニト,ニト | NYTO,日本語公式表記の追加確認が必要,FIX_BOTH,nyto (girls' frontline),NYTO | ドアに挟まれるNYTO,REVIEW_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,no trusted base; strong Japanese evidence available as search terms,表示はcanonicalへ戻し、強い日本語証拠のみ検索語として保持。,PROPOSED
I70-006264,taisa_(cookie),496,TIS姉貴,TIS姉貴,ファン呼称・既存候補の扱いを追加確認,FIX_BOTH,taisa (cookie),いとうあさこ,REVIEW_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,no trusted base; strong Japanese evidence available as search terms,表示はcanonicalへ戻し、強い日本語証拠のみ検索語として保持。,PROPOSED
I70-006277,takao_(beach_rhapsody)_(azur_lane),495,高雄（砂浜ラプソディ）,高雄（砂浜ラプソディ） | 砂浜ラプソディ,日本語衣装名との対応を追加確認,FIX_BOTH,takao (beach rhapsody) (azur lane),砂浜ラプソディ,REVIEW_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,no trusted base; strong Japanese evidence available as search terms,表示はcanonicalへ戻し、強い日本語証拠のみ検索語として保持。,PROPOSED
I70-006286,new_jersey_(exhilarating_steps!)_(azur_lane),494,ニュージャージー（リッピング・ステッピング！）,ニュージャージー（リッピング・ステッピング！） | リッピング・ステッピング！,日本語衣装名との対応を追加確認,FIX_BOTH,ニュージャージー（exhilarating steps!）,リッピング・ステッピング!,REVIEW_TRUSTED_BASE_WITH_SOURCE_JA_SEARCH,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant + strong Japanese source evidence,表示は検証済み本体名＋canonical variantへ。強い日本語証拠だけ検索に維持。,PROPOSED
I70-006289,spain_(hetalia),494,スペイン,スペイン | アントーニョ・ヘルナンデス・カリエド,キャラクター表示名の採用形を追加確認,FIX_BOTH,spain (hetalia),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-006300,formidable_(the_lady_of_the_beach)_(azur_lane),492,フォーミダブル（ロイヤルレディの海）,フォーミダブル（ロイヤルレディの海） | ロイヤルレディの海,日本語衣装名との対応を追加確認,FIX_BOTH,フォーミダブル（アズールレーン）（the lady of the beach）,ロイヤルレディの海,REVIEW_TRUSTED_BASE_WITH_SOURCE_JA_SEARCH,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant + strong Japanese source evidence,表示は検証済み本体名＋canonical variantへ。強い日本語証拠だけ検索に維持。,PROPOSED
I70-006301,frankenstein's_monster_(fate/apocrypha),492,フランケンシュタイン,フランケンシュタイン | フラン,同名キャラクターとの識別表記を追加確認,FIX_BOTH,frankenstein's monster (fate/apocrypha),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-006319,sei_shounagon_(first_ascension)_(fate),491,清少納言（第一再臨）,清少納言（第一再臨）,日本語表示名・表記の確定に追加確認が必要,FIX_BOTH,清少納言（first ascension）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_KEEP; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-006349,wise_(soaring_crane)_(zenless_zone_zero),489,アキラ（Soaring Crane）,アキラ（Soaring Crane）,日本語衣装名の追加確認が必要,FIX_BOTH,アキラ（ゼンゼロ）（soaring crane）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_FIX_SEARCH; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-006353,female_rover_(perpetual_spark)_(wuthering_waves),488,漂泊者（女・Perpetual Spark）,漂泊者（女・Perpetual Spark）,日本語衣装名の追加確認が必要,FIX_BOTH,female rover (perpetual spark) (wuthering waves),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-006355,ishtar_(first_ascension)_(fate),488,イシュタル（第一再臨）,イシュタル（第一再臨）,日本語表示名・表記の確定に追加確認が必要,FIX_BOTH,ishtar (first ascension) (fate),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-006359,narmaya_(summer)_(granblue_fantasy),488,ナルメア（水着）,ナルメア（水着）,日本語表示名・表記の確定に追加確認が必要,FIX_BOTH,ナルメア（summer）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-006363,stranger_(omori),488,ストレンジャー,ストレンジャー,日本語公式表記の追加確認が必要,FIX_BOTH,stranger (omori),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-006370,kisaki_(kindergarten_uniform)_(blue_archive),487,竜華キサキ（幼稚園服）,竜華キサキ（幼稚園服）,日本語表示名・表記の確定に追加確認が必要,FIX_BOTH,竜華キサキ（kindergarten uniform）,キキ | キキ(ブルーアーカイブ),REVIEW_TRUSTED_BASE_WITH_SOURCE_JA_SEARCH,HIGH,AUDIT_KEEP; canonical variant + strong Japanese source evidence,表示は検証済み本体名＋canonical variantへ。強い日本語証拠だけ検索に維持。,PROPOSED
I70-006376,mydei_(fig_stew)_(honkai:_star_rail),487,マイデイ（ハニーフルーツスープ）,マイデイ（ハニーフルーツスープ） | ハニーフルーツスープ,日本語表示名・表記の確定に追加確認が必要,FIX_BOTH,mydei (fig stew) (honkai: star rail),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-006386,elsword_(character),486,エルス,エルス | エルス（ELSWORD）,日本語公式表記の追加確認が必要,FIX_BOTH,elsword (character),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-006387,jane_doe_(nocturne_of_light)_(zenless_zone_zero),486,ジェーン・ドゥ（きらめくセレナーデ）,ジェーン・ドゥ（きらめくセレナーデ） | きらめくセレナーデ,日本語衣装名との対応を追加確認,FIX_BOTH,ジェーン・ドゥ（ゼンゼロ）（nocturne of light）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-006388,kinomoto_sakura_(astral_sakura),486,木之本桜（アストラル・サクラ）,木之本桜（アストラル・サクラ）,日本語衣装名の追加確認が必要,FIX_BOTH,木之本さくら（astral sakura）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_KEEP; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-006389,melusine_(swimsuit_ruler)_(first_ascension)_(fate),486,メリュジーヌ（水着ルーラー・第一再臨）,メリュジーヌ（水着ルーラー・第一再臨）,日本語表示名・表記の確定に追加確認が必要,FIX_BOTH,メリュジーヌ（Fate）（swimsuit ruler / first ascension）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-006391,vergilius_(project_moon),486,ヴェルギリウス,ヴェルギリウス,日本語公式表記の追加確認が必要,FIX_BOTH,vergilius (project moon),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-006407,itzpapa_(genshin_impact),484,イツパパ,イツパパ,日本語公式表記の追加確認が必要,FIX_BOTH,itzpapa (genshin impact),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-006411,ray_(aotu_world),484,雷獅,雷獅,日本語公式表記の追加確認が必要,FIX_BOTH,ray (aotu world),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-006430,ch'en_(ageless_afterglow)_(arknights),482,チェン（Ageless Afterglow）,チェン（Ageless Afterglow）,日本語衣装名の追加確認が必要,FIX_BOTH,チェン（アークナイツ）（ageless afterglow）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-006445,irisviel_von_einzbern_(angel's_song),481,アイリスフィール・フォン・アインツベルン（天使の詩）,アイリスフィール・フォン・アインツベルン（天使の詩） | 天使の詩,日本語表示名・表記の確定に追加確認が必要,FIX_BOTH,アイリスフィール・フォン・アインツベルン（angel's song）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-006451,tenochtitlan_(second_ascension)_(fate),481,テノチティトラン（第二再臨）,テノチティトラン（第二再臨）,日本語表示名・表記の確定に追加確認が必要,FIX_BOTH,テノチティトラン（Fate/Grand Order）（second ascension）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_FIX_DISPLAY; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-006463,fubuki_shirou,479,吹雪士郎,吹雪士郎,既存候補が別キャラクター組み合わせ名の可能性があり追加確認,FIX_BOTH,fubuki shirou,,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-006476,vivlos_(voyage_etincelant)_(umamusume),479,ヴィブロス（Voyage Étincelant）,ヴィブロス（Voyage Étincelant）,日本語衣装名の追加確認が必要,FIX_BOTH,ヴィブロス（voyage etincelant）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-006492,hungary_(hetalia),477,ハンガリー,ハンガリー | エリザベータ・ヘーデルヴァーリ,キャラクター表示名の採用形を追加確認,FIX_BOTH,hungary (hetalia),エリザベータ・ヘーデルヴァーリ,REVIEW_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,no trusted base; strong Japanese evidence available as search terms,表示はcanonicalへ戻し、強い日本語証拠のみ検索語として保持。,PROPOSED
I70-006493,kama_(swimsuit_avenger)_(third_ascension)_(fate),477,カーマ（水着アヴェンジャー・第三再臨）,カーマ（水着アヴェンジャー・第三再臨）,日本語表示名・表記の確定に追加確認が必要,FIX_BOTH,カーマ（Fate）（swimsuit avenger / third ascension）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-006495,marie_rose_(devilish_servant_against_the_splashing_waves),477,マリー・ローズ（Devilish Servant Against the Splashing Waves）,マリー・ローズ（Devilish Servant Against the Splashing Waves）,日本語衣装名の追加確認が必要,FIX_BOTH,マリー・ローズ（devilish servant against the splashing waves）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-006496,nekomata_okayu_(membership),477,猫又おかゆ（新モデル）,猫又おかゆ（新モデル）,canonicalのmembershipと既存候補の対応を追加確認,KEEP,,,REVIEW_EXACT_STRONG_JA_SAFE,HIGH,current display exactly matches strong preserved Japanese evidence,ReviewRequiredだったが強い日本語証拠と完全一致し具体的identity欠陥もないためKEEP。,PROPOSED
I70-006497,oberon_(second_ascension)_(fate),477,オベロン（第二再臨）,オベロン（第二再臨）,日本語表示名・表記の確定に追加確認が必要,FIX_BOTH,oberon (second ascension) (fate),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-006498,phainon_(vigethos)_(honkai:_star_rail),477,ファイノン（ヴィゲトス）,ファイノン（ヴィゲトス）,日本語公式表記の追加確認が必要,FIX_BOTH,phainon (vigethos) (honkai: star rail),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-006499,satsuki_rin,477,冴月麟,冴月麟,公式性・日本語表示名の扱いを追加確認,FIX_BOTH,satsuki rin,C62サクカ | C62サクカの女の子 | C62サークルカットのあの子,REVIEW_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,no trusted base; strong Japanese evidence available as search terms,表示はcanonicalへ戻し、強い日本語証拠のみ検索語として保持。,PROPOSED
I70-008518,melinoe_(hades),342,メリノエ,,Hades II Japanese rendering inferred; verify official spelling,FIX_BOTH,melinoe (hades),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-008538,annette_fantine_dominic_(timeskip),340,アネット＝ファンティーヌ＝ドミニク（5年後）,,timeskip rendering inferred; verify exact official variant label,FIX_BOTH,アネット＝ファンティーヌ＝ドミニク（timeskip）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-008552,shiori_novella_(casual),340,シオリ・ノヴェラ（カジュアル）,,base Japanese name is clear; exact costume label requires review,FIX_BOTH,シオリ・ノヴェラ（casual）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_KEEP; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-008553,takamachi_nanoha_(movie_1st_mode),340,高町なのは（MOVIE 1st）,,base Japanese name is clear; exact mode label requires review,FIX_BOTH,高町なのは（movie 1st mode）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_KEEP; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-008593,kale_(dragon_ball),337,ケール,ブロ子 | 女ブロリー,multiple orthographic/nickname candidates require review,FIX_DISPLAY,ケール（dragon ball）,,REVIEW_STRONG_LABEL_ADD_CANONICAL_CONTEXT,HIGH,exact strong Japanese display + canonical disambiguator,強い日本語表示は維持し、欠けている識別文脈のみcanonicalから付与。,PROPOSED
I70-008650,fuiba_fuyu,334,風衣葉冬優,フユ | フイバフユ,multiple candidate forms require review,FIX_BOTH,fuiba fuyu,フイバフユ,REVIEW_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,no trusted base; strong Japanese evidence available as search terms,表示はcanonicalへ戻し、強い日本語証拠のみ検索語として保持。,PROPOSED
I70-008903,yuezheng_ling,323,綾彩音,乐正绫 | 绫彩音,multiple candidate forms require review,FIX_BOTH,yuezheng ling,,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-008959,emori_miku,320,絵守未來,絵守未来,multiple candidate forms require review,FIX_BOTH,emori miku,,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-009501,fu_shun_(touqi_guaitan),298,符順,符順,AI監修：日本語公式表記の確証不足,FIX_BOTH,fu shun (touqi guaitan),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-009503,isayama_mami,298,諌山真実,諌山真実,AI監修：最新作品由来で公式表記の確証不足,FIX_BOTH,isayama mami,,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-009525,camille_(arknights),297,カミーユ,カミーユ,AI監修：Endfield由来の日本語公式表記を要確認,FIX_BOTH,camille (arknights),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-009534,knight_(yu-gi-oh!),297,騎士（遊戯王）,騎士（遊戯王）,AI監修：対象カード・キャラクターの特定を要確認,FIX_BOTH,knight (yu-gi-oh!),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-009542,toudou_naoya,297,藤堂尚也,藤堂尚也 | ピアスの少年,AI監修：媒体別主人公名・別名の対応確認が必要,FIX_BOTH,toudou naoya,ピアスの少年,REVIEW_CANONICAL_WITH_SOURCE_JA_SEARCH,HIGH,no trusted base; strong Japanese evidence available as search terms,表示はcanonicalへ戻し、強い日本語証拠のみ検索語として保持。,PROPOSED
I70-009552,eunectes_(forgemaster)_(arknights),296,ユーネクテス（フォージマスター）,ユーネクテス（フォージマスター）,AI監修：英語形態名の日本語公式表記を要確認,FIX_BOTH,ユーネクテス（forgemaster）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,DIRECT_SOURCE_SUPPORT; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-009559,martha_(swimsuit_ruler)_(third_ascension)_(fate),296,マルタ（水着・第三再臨）,マルタ（水着・第三再臨） | マルタ（水着）,AI監修：クラス・再臨形態の公式表記を要確認,FIX_BOTH,martha (third ascension) (fate)（swimsuit ruler）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_KEEP; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-009570,turbo_byakuren,296,ターボ白蓮,ターボ白蓮 | OL白蓮 | 深秘録白蓮,AI監修：ファン呼称・形態ラベルの採用可否を要確認,FIX_BOTH,turbo byakuren,,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-009588,last_rite_(arknights),295,ラストライト,ラストライト | ラストライト(エンドフィールド),AI監修：日本語版正式表記の確証不足,FIX_BOTH,last rite (arknights),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-009594,sunny_(hospital_gown)_(omori),295,サニー（病院着）,サニー（病院着）,AI監修：衣装形態の日本語定着表記を要確認,FIX_BOTH,サニー（OMORI）（hospital gown）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_FIX_DISPLAY; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-009597,tenzin_(arknights),295,テンジン,テンジン | テンジン(アークナイツ),AI監修：日本語版正式表記の確証不足,FIX_BOTH,tenzin (arknights),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-009601,arimura_hinae,294,有村雛絵,有村雛絵,AI監修：既存候補がイベント語で人物名の再確認が必要,FIX_BOTH,arimura hinae,,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-009608,kachimachi_kosuzu_(summer_loungewear),294,徒町小鈴（夏の部屋着）,徒町小鈴（夏の部屋着）,AI監修：衣装名の公式日本語表記を要確認,FIX_BOTH,kachimachi kosuzu (summer loungewear),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-009609,mitachurl_(genshin_impact),294,ヒルチャール暴徒,ヒルチャール暴徒,AI監修：canonicalとの対応範囲を要確認,FIX_BOTH,mitachurl (genshin impact),,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-009619,wakaba_mutsumi_(doll),294,若葉睦の人形,若葉睦の人形 | モーティス人形,AI監修：人形の公式呼称とcanonical対応を要確認,FIX_BOTH,若葉睦（doll）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_KEEP; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-009626,cham-p,293,チャンP,チャンP | Cham-P,AI監修：日本語版公式表記の確証不足,FIX_BOTH,cham-p,Cham-P,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
I70-009628,female_alear_(seaside_dragon)_(fire_emblem),293,リュール（女・水着）,リュール（女・水着）,AI監修：FEHユニットの公式日本語副題を要確認,FIX_BOTH,リュール（女性）（seaside dragon）,,REVIEW_TRUSTED_BASE_NO_STRONG_JA,HIGH,AUDIT_KEEP; canonical variant; no strong Japanese evidence,未検証の日本語variant表示を検証済み本体名＋canonical variantへ戻し、裏付けのない日本語検索語を除去。,PROPOSED
I70-009629,fukada_ichika,293,深田いちか,深田いちか | サメガール,AI監修：オリジナルキャラクターの日本語名確証不足,FIX_BOTH,fukada ichika,,REVIEW_UNSUPPORTED_JA_TO_CANONICAL,HIGH,no trusted base and no strong Japanese evidence,低影響かつ確証不足の日本語を断定せずcanonical表示へ戻し、未裏付け日本語検索語を除去。,PROPOSED
